"506,2018,244,512,-4.068,-.068,15.01,13.23"
"506,2018,244,513,-3.945,-.016,15.01,13.23"
"506,2018,244,514,-3.984,-.013,14.99,13.23"
"506,2018,244,515,-4.088,-.023,14.98,13.23"
"506,2018,244,516,-4.099,-.013,14.96,13.23"
"506,2018,244,517,-4.099,-.035,14.95,13.24"
"506,2018,244,518,-3.906,-.035,14.96,13.23"
"506,2018,244,519,-3.86,-.023,14.94,13.24"
"506,2018,244,520,-3.725,-.003,14.96,13.23"
"506,2018,244,521,-3.513,0,15.04,13.23"
"506,2018,244,522,-3.397,0,15.04,13.23"
"506,2018,244,523,-3.408,-.003,15,13.23"
"506,2018,244,524,-3.258,0,14.96,13.24"
"506,2018,244,525,-3.034,0,14.95,13.23"
"506,2018,244,526,-3.049,-.039,14.92,13.24"
"506,2018,244,527,-2.976,-.071,14.93,13.23"
"506,2018,244,528,-2.86,-.213,14.92,13.23"
"506,2018,244,529,-2.455,0,15.01,13.24"
"506,2018,244,530,-2.138,.003,15.06,13.23"
"506,2018,244,531,-1.861,.019,15.12,13.23"
"506,2018,244,532,-1.61,.026,15.14,13.23"
"506,2018,244,533,-1.494,.013,15.12,13.23"
"506,2018,244,534,-1.413,0,15.11,13.23"
"506,2018,244,535,-1.023,0,15.17,13.23"
"506,2018,244,536,-.691,.129,15.23,13.24"
"506,2018,244,537,-.371,.326,15.27,13.23"
"506,2018,244,538,-.216,.042,15.25,13.24"
"506,2018,244,539,-.042,.155,15.24,13.24"
"506,2018,244,540,.104,.255,15.29,13.24"
"506,2018,244,541,.444,.213,15.29,13.23"
"506,2018,244,542,.344,.103,15.27,13.23"
"506,2018,244,543,.216,.006,15.25,13.23"
"506,2018,244,544,.208,.097,15.28,13.23"
"506,2018,244,545,.336,.236,15.33,13.23"
"506,2018,244,546,.336,.21,15.36,13.23"
"506,2018,244,547,.498,.232,15.35,13.23"
"506,2018,244,548,.869,.129,15.32,13.23"
"506,2018,244,549,1.135,.023,15.3,13.23"
"506,2018,244,550,1.61,.016,15.27,13.23"
"506,2018,244,551,1.752,0,15.22,13.23"
"506,2018,244,552,1.71,0,15.17,13.23"
"506,2018,244,553,1.722,0,15.15,13.24"
"506,2018,244,554,2.073,.006,15.18,13.23"
"506,2018,244,555,2.737,.029,15.21,13.23"
"506,2018,244,556,3.416,.006,15.21,13.23"
"506,2018,244,557,3.586,.052,15.18,13.23"
"506,2018,244,558,3.605,-.019,15.13,13.23"
